txn_id,user_id,txn_date,txn_year,txn_month,txn_type,txn_amount,revenue_percent,revenue
2357,118,2025-12-09,2025,12,UPI,2858.69,0.005,14.29345
2358,118,2025-12-24,2025,12,UPI,3854.47,0.005,19.27235
2359,118,2025-12-10,2025,12,CARD,3623.14,0.012,43.47768
2360,118,2025-12-11,2025,12,CARD,1427.41,0.012,17.12892
2361,118,2025-12-11,2025,12,CARD,3198.66,0.012,38.383919999999996
2362,118,2026-01-03,2026,1,UPI,4324.8,0.005,21.624000000000002
2363,118,2025-12-07,2025,12,CARD,2785.8,0.012,33.4296
2364,118,2025-10-23,2025,10,CARD,4819.19,0.012,57.830279999999995
2365,118,2025-11-15,2025,11,CARD,225.91,0.012,2.71092
2366,118,2025-10-26,2025,10,CARD,4739.0,0.012,56.868
2367,118,2025-12-11,2025,12,CARD,3326.91,0.012,39.92292
2368,118,2025-11-24,2025,11,UPI,4985.48,0.005,24.9274
2369,118,2025-11-30,2025,11,UPI,2370.08,0.005,11.8504
2370,118,2025-11-19,2025,11,CARD,2341.0,0.012,28.092000000000002
2371,118,2025-10-15,2025,10,CARD,1444.39,0.012,17.33268
2372,118,2026-01-01,2026,1,CARD,947.8,0.012,11.3736
2373,118,2026-01-18,2026,1,CARD,4175.46,0.012,50.10552
2374,118,2025-12-02,2025,12,CARD,195.59,0.012,2.34708
2375,118,2026-01-06,2026,1,UPI,2555.66,0.005,12.7783
2376,118,2026-01-27,2026,1,CARD,1993.99,0.012,23.927880000000002
2377,118,2025-11-28,2025,11,CARD,2180.86,0.012,26.170320000000004
2378,118,2025-11-24,2025,11,CARD,743.39,0.012,8.92068
2379,118,2025-11-25,2025,11,UPI,3368.68,0.005,16.8434
2380,118,2025-10-19,2025,10,CARD,498.28,0.012,5.97936
2381,118,2026-01-16,2026,1,UPI,1350.78,0.005,6.7539
2382,118,2025-12-03,2025,12,CARD,2029.8,0.012,24.3576
2383,119,2025-10-23,2025,10,CARD,4246.56,0.012,50.95872000000001
2384,119,2025-11-10,2025,11,CARD,4564.09,0.012,54.76908
2385,119,2026-01-17,2026,1,CARD,1469.17,0.012,17.63004
2386,119,2025-12-13,2025,12,CARD,2315.16,0.012,27.78192
2387,119,2025-11-30,2025,11,CARD,2054.88,0.012,24.65856
2388,119,2026-01-02,2026,1,CARD,985.34,0.012,11.82408
2389,119,2025-12-30,2025,12,UPI,2463.67,0.005,12.31835
2390,119,2025-11-15,2025,11,CARD,1708.93,0.012,20.507160000000002
2391,119,2025-12-09,2025,12,CARD,2859.74,0.012,34.31688
2392,119,2025-12-12,2025,12,UPI,3804.98,0.005,19.0249
2393,119,2025-10-16,2025,10,UPI,3873.85,0.005,19.36925
2394,119,2026-01-12,2026,1,UPI,2973.55,0.005,14.867750000000001
2395,119,2025-11-10,2025,11,UPI,255.6,0.005,1.278
2396,119,2025-10-10,2025,10,UPI,2702.75,0.005,13.51375
2397,119,2025-11-25,2025,11,CARD,1496.45,0.012,17.9574
2398,119,2025-10-12,2025,10,CARD,4013.77,0.012,48.165240000000004
2399,119,2025-10-07,2025,10,UPI,584.77,0.005,2.92385
2400,119,2025-12-01,2025,12,CARD,959.7,0.012,11.5164
2401,120,2025-11-01,2025,11,UPI,3807.53,0.005,19.037650000000003
2402,120,2025-10-27,2025,10,UPI,1291.13,0.005,6.45565
2403,120,2025-10-04,2025,10,CARD,708.92,0.012,8.50704
2404,120,2026-01-23,2026,1,UPI,1494.7,0.005,7.4735000000000005
2405,120,2025-10-31,2025,10,UPI,4815.65,0.005,24.078249999999997
2406,120,2025-11-20,2025,11,UPI,257.99,0.005,1.2899500000000002
2407,120,2025-11-22,2025,11,CARD,1311.34,0.012,15.73608
2408,120,2026-01-18,2026,1,UPI,3725.93,0.005,18.629649999999998
2409,120,2025-11-23,2025,11,UPI,335.35,0.005,1.6767500000000002
2410,120,2025-10-25,2025,10,UPI,1001.79,0.005,5.00895
2411,120,2025-11-16,2025,11,UPI,1575.21,0.005,7.87605
2412,120,2025-11-09,2025,11,CARD,1010.6,0.012,12.1272
2413,120,2026-01-04,2026,1,CARD,2406.31,0.012,28.87572
2414,120,2025-12-03,2025,12,UPI,1713.92,0.005,8.569600000000001
2415,120,2025-10-05,2025,10,CARD,4275.99,0.012,51.311879999999995
2416,120,2025-12-28,2025,12,CARD,1122.96,0.012,13.475520000000001
2417,120,2025-12-28,2025,12,UPI,3568.92,0.005,17.8446
2418,120,2025-11-15,2025,11,CARD,2556.75,0.012,30.681
2419,121,2025-11-28,2025,11,UPI,4761.99,0.005,23.80995
2420,121,2025-12-07,2025,12,CARD,3822.98,0.012,45.87576
2421,121,2025-10-11,2025,10,UPI,2405.39,0.005,12.02695
2422,121,2025-12-08,2025,12,CARD,160.97,0.012,1.93164
2423,121,2026-01-20,2026,1,UPI,121.59,0.005,0.60795
2424,121,2025-12-31,2025,12,CARD,2542.36,0.012,30.50832
2425,121,2025-10-13,2025,10,UPI,4553.19,0.005,22.76595
2426,121,2025-10-01,2025,10,UPI,4752.08,0.005,23.7604
2427,121,2025-12-26,2025,12,CARD,1646.19,0.012,19.75428
2428,121,2025-11-03,2025,11,UPI,954.74,0.005,4.7737
2429,121,2025-10-03,2025,10,CARD,1689.31,0.012,20.27172
2430,121,2026-01-09,2026,1,UPI,2382.3,0.005,11.911500000000002
2431,121,2025-12-28,2025,12,CARD,4627.52,0.012,55.530240000000006
2432,121,2025-10-03,2025,10,CARD,755.96,0.012,9.071520000000001
2433,121,2026-01-12,2026,1,CARD,3688.98,0.012,44.26776
2434,121,2026-01-27,2026,1,CARD,1503.68,0.012,18.04416
2435,121,2025-10-24,2025,10,CARD,378.29,0.012,4.53948
2436,121,2026-01-14,2026,1,CARD,3820.37,0.012,45.84444
2437,121,2025-10-07,2025,10,UPI,3958.12,0.005,19.7906
2438,122,2025-12-09,2025,12,CARD,4525.66,0.012,54.30792
2439,122,2025-12-31,2025,12,UPI,475.35,0.005,2.3767500000000004
2440,122,2025-12-01,2025,12,CARD,2830.87,0.012,33.970439999999996
2441,122,2025-12-26,2025,12,CARD,4718.84,0.012,56.62608
2442,122,2025-10-20,2025,10,UPI,4336.05,0.005,21.68025
2443,122,2025-12-17,2025,12,UPI,4639.11,0.005,23.195549999999997
2444,122,2026-01-02,2026,1,CARD,3238.01,0.012,38.856120000000004
2445,122,2025-12-09,2025,12,CARD,2480.44,0.012,29.76528
2446,122,2025-11-12,2025,11,UPI,1207.12,0.005,6.0356
2447,122,2025-10-09,2025,10,CARD,3887.06,0.012,46.64472
2448,122,2025-10-15,2025,10,UPI,215.41,0.005,1.07705
2449,122,2025-12-23,2025,12,CARD,4377.14,0.012,52.52568000000001
2450,122,2025-10-30,2025,10,CARD,4300.4,0.012,51.6048
2451,122,2025-10-12,2025,10,CARD,2347.58,0.012,28.17096
2452,122,2026-01-25,2026,1,UPI,4452.98,0.005,22.264899999999997
2453,122,2025-12-23,2025,12,UPI,2166.35,0.005,10.83175
2454,122,2026-01-01,2026,1,CARD,2252.22,0.012,27.026639999999997
2455,122,2025-10-15,2025,10,CARD,901.96,0.012,10.82352
2456,122,2025-10-19,2025,10,CARD,4163.3,0.012,49.9596
2457,122,2025-11-16,2025,11,UPI,250.26,0.005,1.2513
2458,122,2025-12-11,2025,12,UPI,2123.31,0.005,10.61655
2459,122,2025-10-04,2025,10,CARD,1331.79,0.012,15.98148
2460,122,2026-01-14,2026,1,CARD,1919.06,0.012,23.02872
2461,122,2025-11-22,2025,11,CARD,4238.4,0.012,50.8608
2462,122,2025-10-01,2025,10,UPI,860.39,0.005,4.30195
2463,122,2025-10-08,2025,10,CARD,2801.99,0.012,33.62388
2464,122,2025-12-16,2025,12,UPI,1574.37,0.005,7.871849999999999
2465,122,2026-01-04,2026,1,UPI,3000.17,0.005,15.00085
2466,122,2025-12-18,2025,12,CARD,4235.43,0.012,50.825160000000004
2467,122,2025-12-01,2025,12,CARD,2487.99,0.012,29.85588
2468,123,2026-01-12,2026,1,CARD,4932.31,0.012,59.187720000000006
2469,123,2025-10-05,2025,10,CARD,873.11,0.012,10.47732
2470,123,2025-10-10,2025,10,CARD,2937.11,0.012,35.24532
2471,123,2025-11-12,2025,11,CARD,600.89,0.012,7.21068
2472,123,2025-11-02,2025,11,CARD,3915.33,0.012,46.98396
2473,123,2025-12-11,2025,12,CARD,2109.65,0.012,25.315800000000003
2474,123,2025-10-04,2025,10,UPI,3997.88,0.005,19.9894
2475,123,2026-01-11,2026,1,UPI,4171.56,0.005,20.8578
2476,123,2025-12-01,2025,12,CARD,1989.06,0.012,23.86872
2477,123,2026-01-28,2026,1,CARD,1928.25,0.012,23.139
2478,123,2026-01-23,2026,1,UPI,83.27,0.005,0.41635
2479,123,2026-01-28,2026,1,CARD,3663.62,0.012,43.96344
2480,123,2025-11-08,2025,11,UPI,4959.48,0.005,24.7974
2481,123,2025-12-26,2025,12,UPI,4205.56,0.005,21.027800000000003
2482,123,2026-01-06,2026,1,UPI,1773.74,0.005,8.8687
2483,123,2025-12-07,2025,12,UPI,1084.6,0.005,5.423
2484,124,2025-11-24,2025,11,UPI,3761.51,0.005,18.807550000000003
2485,124,2025-12-30,2025,12,CARD,1342.4,0.012,16.108800000000002
2486,124,2026-01-08,2026,1,CARD,2318.48,0.012,27.82176
2487,124,2026-01-25,2026,1,CARD,476.3,0.012,5.7156
2488,124,2026-01-06,2026,1,CARD,1466.49,0.012,17.59788
2489,124,2026-01-24,2026,1,UPI,2347.56,0.005,11.7378
2490,124,2026-01-10,2026,1,UPI,501.84,0.005,2.5092
2491,124,2026-01-08,2026,1,UPI,441.01,0.005,2.20505
2492,124,2025-11-01,2025,11,CARD,4472.83,0.012,53.67396
2493,124,2025-12-18,2025,12,UPI,1678.25,0.005,8.39125
2494,124,2025-11-11,2025,11,CARD,4481.21,0.012,53.77452
2495,124,2025-11-20,2025,11,CARD,4670.78,0.012,56.04936
2496,124,2025-10-16,2025,10,UPI,4497.3,0.005,22.486500000000003
2497,124,2026-01-20,2026,1,CARD,3035.82,0.012,36.429840000000006
2498,124,2026-01-16,2026,1,UPI,1589.76,0.005,7.9488
2499,124,2025-12-08,2025,12,UPI,4701.79,0.005,23.50895
2500,124,2025-10-13,2025,10,UPI,2249.17,0.005,11.24585
2501,124,2026-01-28,2026,1,CARD,4242.83,0.012,50.91396
2502,124,2025-12-08,2025,12,CARD,4744.91,0.012,56.938919999999996
2503,124,2025-11-03,2025,11,CARD,2837.45,0.012,34.0494
2504,124,2026-01-10,2026,1,UPI,3932.27,0.005,19.66135
2505,124,2025-10-17,2025,10,UPI,3425.53,0.005,17.127650000000003
2506,124,2025-12-03,2025,12,CARD,2307.64,0.012,27.691679999999998
2507,124,2025-12-22,2025,12,CARD,1626.14,0.012,19.51368
2508,125,2025-10-16,2025,10,UPI,1412.98,0.005,7.064900000000001
2509,125,2025-11-22,2025,11,UPI,1173.4,0.005,5.867000000000001
2510,125,2025-12-13,2025,12,UPI,3345.06,0.005,16.7253
2511,125,2025-11-19,2025,11,UPI,2467.35,0.005,12.33675
2512,125,2025-11-13,2025,11,UPI,1858.16,0.005,9.2908
2513,125,2025-11-24,2025,11,CARD,3061.93,0.012,36.743159999999996
2514,125,2026-01-28,2026,1,UPI,4795.33,0.005,23.97665
2515,125,2025-12-11,2025,12,CARD,1717.96,0.012,20.61552
2516,125,2025-11-30,2025,11,CARD,4097.97,0.012,49.17564
2517,125,2025-11-30,2025,11,UPI,81.7,0.005,0.40850000000000003
2518,125,2025-12-09,2025,12,CARD,1863.49,0.012,22.36188
2519,125,2025-11-13,2025,11,UPI,4862.31,0.005,24.311550000000004
2520,125,2025-10-28,2025,10,CARD,4537.44,0.012,54.449279999999995
2521,125,2025-10-24,2025,10,CARD,458.11,0.012,5.49732
2522,125,2025-12-07,2025,12,CARD,3943.09,0.012,47.317080000000004
2523,125,2025-11-18,2025,11,CARD,3956.06,0.012,47.47272
2524,125,2026-01-08,2026,1,UPI,4391.74,0.005,21.9587
2525,125,2025-10-13,2025,10,UPI,4406.04,0.005,22.0302
2526,125,2025-11-14,2025,11,CARD,265.81,0.012,3.18972
2527,125,2025-12-08,2025,12,CARD,2050.43,0.012,24.605159999999998
2528,125,2025-11-25,2025,11,CARD,3047.51,0.012,36.57012
2529,125,2025-12-03,2025,12,UPI,525.33,0.005,2.62665
2530,125,2025-10-26,2025,10,UPI,3484.6,0.005,17.423
2531,125,2025-11-12,2025,11,CARD,1897.72,0.012,22.77264
2532,125,2026-01-03,2026,1,CARD,4485.49,0.012,53.82588
2533,126,2025-11-28,2025,11,CARD,3414.46,0.012,40.97352
2534,126,2026-01-27,2026,1,UPI,4123.12,0.005,20.6156
2535,126,2025-11-15,2025,11,UPI,3012.08,0.005,15.0604
2536,126,2026-01-09,2026,1,UPI,2148.54,0.005,10.7427
2537,126,2026-01-27,2026,1,CARD,1276.59,0.012,15.31908
2538,126,2025-10-10,2025,10,UPI,627.79,0.005,3.13895
2539,126,2025-11-24,2025,11,UPI,1256.59,0.005,6.28295
2540,126,2025-12-14,2025,12,UPI,1282.08,0.005,6.4104
2541,126,2025-10-18,2025,10,CARD,4762.1,0.012,57.1452
2542,126,2026-01-06,2026,1,UPI,3761.71,0.005,18.80855
2543,126,2026-01-27,2026,1,CARD,3369.81,0.012,40.43772
2544,126,2025-11-20,2025,11,UPI,4696.08,0.005,23.4804
2545,126,2026-01-07,2026,1,CARD,2609.31,0.012,31.31172
2546,126,2025-10-08,2025,10,CARD,607.32,0.012,7.287840000000001
2547,126,2025-12-21,2025,12,CARD,1462.81,0.012,17.55372
2548,126,2025-12-27,2025,12,UPI,4402.56,0.005,22.012800000000002
2549,126,2025-10-26,2025,10,CARD,3436.75,0.012,41.241
2550,126,2025-11-03,2025,11,CARD,307.3,0.012,3.6876
2551,126,2025-10-13,2025,10,UPI,329.74,0.005,1.6487
2552,126,2025-12-30,2025,12,CARD,1081.26,0.012,12.97512
2553,126,2025-11-13,2025,11,CARD,633.95,0.012,7.607400000000001
2554,126,2025-12-31,2025,12,CARD,1627.74,0.012,19.532880000000002
2555,126,2025-12-05,2025,12,UPI,2265.04,0.005,11.3252
2556,126,2025-11-10,2025,11,CARD,591.0,0.012,7.0920000000000005
2557,127,2026-01-19,2026,1,CARD,508.01,0.012,6.09612
2558,127,2025-10-02,2025,10,CARD,2363.5,0.012,28.362000000000002
2559,127,2025-11-04,2025,11,UPI,3238.68,0.005,16.1934
2560,127,2025-10-28,2025,10,UPI,344.49,0.005,1.72245
2561,127,2025-12-20,2025,12,CARD,1310.98,0.012,15.731760000000001
2562,127,2025-12-04,2025,12,CARD,100.96,0.012,1.21152
2563,127,2025-12-08,2025,12,CARD,4219.6,0.012,50.635200000000005
2564,127,2025-11-25,2025,11,CARD,4986.59,0.012,59.83908
2565,127,2025-12-16,2025,12,UPI,4364.1,0.005,21.820500000000003
2566,127,2026-01-18,2026,1,UPI,4345.99,0.005,21.72995
2567,127,2026-01-02,2026,1,CARD,3542.06,0.012,42.50472
2568,127,2025-11-22,2025,11,CARD,3093.4,0.012,37.1208
2569,127,2025-11-29,2025,11,CARD,3805.16,0.012,45.66192
2570,127,2025-10-07,2025,10,UPI,2612.56,0.005,13.0628
2571,127,2025-10-13,2025,10,CARD,1954.98,0.012,23.45976
2572,127,2025-11-29,2025,11,UPI,3855.65,0.005,19.27825
2573,127,2025-10-28,2025,10,CARD,3194.36,0.012,38.33232
2574,127,2025-10-16,2025,10,CARD,4152.05,0.012,49.824600000000004
2575,127,2025-12-14,2025,12,CARD,3949.34,0.012,47.39208
2576,127,2025-10-25,2025,10,UPI,2749.41,0.005,13.74705
2577,127,2026-01-24,2026,1,UPI,857.25,0.005,4.28625
2578,127,2026-01-22,2026,1,UPI,1151.2,0.005,5.756
2579,127,2025-12-05,2025,12,UPI,500.39,0.005,2.50195
2580,127,2025-11-24,2025,11,CARD,3379.95,0.012,40.5594
2581,127,2025-10-09,2025,10,CARD,1059.95,0.012,12.7194
2582,127,2026-01-02,2026,1,UPI,3584.2,0.005,17.921
2583,127,2026-01-14,2026,1,CARD,1800.11,0.012,21.601319999999998
2584,128,2025-10-31,2025,10,CARD,2496.87,0.012,29.96244
2585,128,2026-01-09,2026,1,UPI,1584.88,0.005,7.9244
2586,128,2025-10-27,2025,10,UPI,1178.32,0.005,5.8915999999999995
2587,128,2025-12-10,2025,12,CARD,2809.3,0.012,33.711600000000004
2588,128,2025-12-04,2025,12,CARD,288.88,0.012,3.46656
2589,128,2025-11-07,2025,11,CARD,3617.4,0.012,43.4088
2590,128,2025-11-24,2025,11,UPI,1968.22,0.005,9.8411
2591,128,2026-01-25,2026,1,UPI,3277.48,0.005,16.3874
2592,128,2025-10-17,2025,10,UPI,4147.38,0.005,20.736900000000002
2593,128,2025-11-12,2025,11,CARD,2262.14,0.012,27.14568
2594,128,2025-11-13,2025,11,UPI,3545.57,0.005,17.72785
2595,128,2025-10-24,2025,10,UPI,2731.53,0.005,13.657650000000002
2596,128,2025-11-22,2025,11,UPI,3468.53,0.005,17.342650000000003
2597,128,2025-10-26,2025,10,CARD,2516.04,0.012,30.19248
2598,128,2026-01-02,2026,1,UPI,3396.28,0.005,16.9814
2599,128,2026-01-04,2026,1,UPI,265.14,0.005,1.3256999999999999
2600,128,2026-01-14,2026,1,CARD,1602.6,0.012,19.231199999999998
2601,128,2026-01-01,2026,1,CARD,3749.1,0.012,44.9892
2602,128,2025-10-15,2025,10,CARD,1588.22,0.012,19.05864
2603,128,2026-01-01,2026,1,UPI,3723.78,0.005,18.6189
2604,128,2025-12-02,2025,12,UPI,2240.33,0.005,11.201649999999999
2605,128,2025-11-08,2025,11,CARD,4806.99,0.012,57.68388
2606,128,2026-01-05,2026,1,UPI,3079.99,0.005,15.399949999999999
2607,128,2025-10-27,2025,10,CARD,1329.61,0.012,15.955319999999999
2608,128,2025-11-01,2025,11,CARD,2161.9,0.012,25.942800000000002
2609,128,2025-12-23,2025,12,UPI,4057.97,0.005,20.289849999999998
2610,129,2026-01-19,2026,1,CARD,3732.03,0.012,44.78436000000001
2611,129,2025-12-22,2025,12,UPI,3582.78,0.005,17.9139
2612,129,2025-12-29,2025,12,CARD,4963.59,0.012,59.56308000000001
2613,129,2025-10-07,2025,10,CARD,2326.68,0.012,27.92016
2614,129,2025-11-12,2025,11,CARD,4420.75,0.012,53.049
2615,129,2025-12-02,2025,12,UPI,568.94,0.005,2.8447000000000005
2616,129,2025-12-05,2025,12,CARD,2120.09,0.012,25.441080000000003
2617,129,2026-01-09,2026,1,CARD,2292.16,0.012,27.50592
2618,129,2025-10-09,2025,10,CARD,2830.38,0.012,33.96456
2619,129,2025-12-06,2025,12,UPI,391.67,0.005,1.95835
2620,129,2026-01-06,2026,1,CARD,76.3,0.012,0.9156
2621,129,2026-01-14,2026,1,CARD,2839.18,0.012,34.07016
2622,129,2025-11-15,2025,11,UPI,1683.32,0.005,8.416599999999999
2623,129,2025-11-21,2025,11,UPI,2218.24,0.005,11.091199999999999
2624,129,2026-01-27,2026,1,UPI,198.05,0.005,0.9902500000000001
2625,129,2025-10-19,2025,10,UPI,958.86,0.005,4.7943
2626,129,2025-11-05,2025,11,CARD,2695.97,0.012,32.351639999999996
2627,129,2025-12-09,2025,12,UPI,1770.55,0.005,8.85275
2628,129,2026-01-09,2026,1,UPI,4241.07,0.005,21.20535
2629,129,2025-10-10,2025,10,CARD,2277.58,0.012,27.33096
2630,129,2026-01-15,2026,1,UPI,4922.92,0.005,24.6146
2631,129,2025-12-16,2025,12,UPI,3557.9,0.005,17.7895
2632,129,2025-11-11,2025,11,UPI,1441.06,0.005,7.2053
2633,130,2026-01-28,2026,1,UPI,3022.9,0.005,15.114500000000001
2634,130,2025-12-30,2025,12,UPI,3556.49,0.005,17.78245
2635,130,2025-10-16,2025,10,CARD,1086.97,0.012,13.04364
2636,130,2025-12-11,2025,12,CARD,2153.16,0.012,25.83792
2637,130,2025-10-20,2025,10,UPI,1602.59,0.005,8.01295
2638,130,2025-11-03,2025,11,CARD,3835.69,0.012,46.02828
2639,130,2026-01-29,2026,1,UPI,2475.6,0.005,12.378
2640,130,2025-11-17,2025,11,CARD,2823.77,0.012,33.88524
2641,130,2025-10-27,2025,10,UPI,3425.25,0.005,17.12625
2642,130,2026-01-13,2026,1,UPI,3124.68,0.005,15.6234
2643,130,2025-12-11,2025,12,UPI,2073.11,0.005,10.36555
2644,130,2025-11-06,2025,11,CARD,4178.45,0.012,50.1414
2645,130,2025-10-12,2025,10,CARD,1695.18,0.012,20.34216
2646,130,2025-11-01,2025,11,UPI,3467.01,0.005,17.335050000000003
2647,130,2025-11-16,2025,11,CARD,148.54,0.012,1.7824799999999998
2648,130,2025-12-13,2025,12,UPI,4280.94,0.005,21.4047
2649,130,2025-11-21,2025,11,CARD,3562.17,0.012,42.74604
2650,130,2025-11-15,2025,11,UPI,3209.95,0.005,16.04975
2651,130,2025-11-06,2025,11,CARD,3370.37,0.012,40.44444
2652,130,2025-11-15,2025,11,CARD,989.21,0.012,11.87052
2653,130,2025-12-04,2025,12,CARD,3383.37,0.012,40.60044
2654,130,2025-11-02,2025,11,UPI,1778.24,0.005,8.8912
2655,130,2025-11-19,2025,11,UPI,3201.58,0.005,16.0079
2656,130,2025-12-08,2025,12,CARD,837.28,0.012,10.04736
2657,130,2025-11-22,2025,11,CARD,3784.38,0.012,45.41256
2658,130,2025-11-30,2025,11,UPI,3211.74,0.005,16.058699999999998
2659,130,2026-01-10,2026,1,CARD,465.74,0.012,5.5888800000000005
2660,131,2025-12-02,2025,12,UPI,1237.23,0.005,6.1861500000000005
2661,131,2025-10-30,2025,10,CARD,1992.52,0.012,23.91024
2662,131,2025-11-01,2025,11,UPI,4049.56,0.005,20.2478
2663,131,2025-11-24,2025,11,UPI,4816.88,0.005,24.084400000000002
2664,131,2025-10-02,2025,10,CARD,318.49,0.012,3.82188
2665,131,2025-11-23,2025,11,UPI,3770.12,0.005,18.8506
2666,131,2025-11-27,2025,11,UPI,3352.76,0.005,16.7638
2667,131,2025-11-04,2025,11,CARD,3957.54,0.012,47.49048
2668,131,2025-11-19,2025,11,CARD,779.9,0.012,9.3588
2669,131,2025-12-21,2025,12,UPI,4227.01,0.005,21.135050000000003
2670,131,2025-12-12,2025,12,UPI,3918.83,0.005,19.59415
2671,131,2025-11-30,2025,11,CARD,1958.27,0.012,23.49924
2672,131,2025-12-24,2025,12,UPI,842.64,0.005,4.2132
2673,131,2025-12-12,2025,12,CARD,321.84,0.012,3.8620799999999997
2674,131,2025-11-01,2025,11,CARD,2697.88,0.012,32.37456
2675,131,2025-10-30,2025,10,CARD,2174.36,0.012,26.09232
2676,131,2026-01-06,2026,1,CARD,4551.7,0.012,54.6204
2677,131,2025-10-21,2025,10,UPI,2562.42,0.005,12.812100000000001
2678,131,2025-12-26,2025,12,UPI,2459.71,0.005,12.29855
2679,131,2026-01-18,2026,1,CARD,1625.33,0.012,19.50396
2680,131,2025-10-13,2025,10,CARD,3572.42,0.012,42.86904
2681,131,2025-10-29,2025,10,UPI,1708.09,0.005,8.54045
2682,131,2025-12-02,2025,12,UPI,2090.08,0.005,10.4504
2683,131,2025-10-19,2025,10,UPI,3337.84,0.005,16.6892
2684,131,2025-10-07,2025,10,UPI,265.04,0.005,1.3252000000000002
2685,131,2025-11-22,2025,11,CARD,4117.75,0.012,49.413000000000004
2686,131,2025-12-24,2025,12,CARD,3035.46,0.012,36.42552
2687,131,2025-10-08,2025,10,CARD,1502.58,0.012,18.03096
2688,132,2025-12-27,2025,12,CARD,1711.21,0.012,20.53452
2689,132,2025-10-19,2025,10,UPI,4540.81,0.005,22.704050000000002
2690,132,2025-10-08,2025,10,CARD,901.52,0.012,10.81824
2691,132,2025-12-28,2025,12,CARD,952.94,0.012,11.43528
2692,132,2026-01-08,2026,1,CARD,3997.35,0.012,47.9682
2693,132,2026-01-12,2026,1,CARD,3763.52,0.012,45.162240000000004
2694,132,2025-11-30,2025,11,UPI,55.44,0.005,0.2772
2695,132,2025-10-01,2025,10,CARD,1319.89,0.012,15.838680000000002
2696,132,2026-01-07,2026,1,CARD,549.78,0.012,6.59736
2697,132,2026-01-26,2026,1,UPI,2523.54,0.005,12.6177
2698,132,2025-12-24,2025,12,CARD,4928.21,0.012,59.13852
2699,132,2025-11-11,2025,11,CARD,2063.21,0.012,24.75852
2700,132,2025-12-21,2025,12,CARD,2891.4,0.012,34.6968
2701,132,2026-01-28,2026,1,CARD,2262.44,0.012,27.14928
2702,132,2025-12-27,2025,12,CARD,3129.83,0.012,37.55796
2703,132,2025-11-13,2025,11,UPI,2663.35,0.005,13.316749999999999
2704,132,2025-11-23,2025,11,CARD,1467.64,0.012,17.611680000000003
2705,132,2025-11-20,2025,11,CARD,1174.07,0.012,14.08884
2706,132,2025-12-25,2025,12,UPI,2336.8,0.005,11.684000000000001
2707,132,2025-10-28,2025,10,UPI,232.07,0.005,1.16035
2708,132,2026-01-07,2026,1,CARD,93.99,0.012,1.12788
2709,132,2025-12-30,2025,12,UPI,347.05,0.005,1.7352500000000002
2710,132,2026-01-21,2026,1,UPI,2210.51,0.005,11.052550000000002
2711,132,2026-01-24,2026,1,CARD,465.69,0.012,5.58828
2712,132,2025-10-02,2025,10,UPI,2439.73,0.005,12.19865
2713,132,2025-12-09,2025,12,CARD,2114.04,0.012,25.36848
2714,132,2026-01-05,2026,1,UPI,655.55,0.005,3.2777499999999997
2715,132,2025-12-19,2025,12,CARD,3856.45,0.012,46.2774
2716,133,2025-12-20,2025,12,UPI,530.89,0.005,2.65445
2717,133,2025-10-15,2025,10,UPI,4682.03,0.005,23.410149999999998
2718,133,2025-12-25,2025,12,CARD,1380.37,0.012,16.564439999999998
2719,133,2025-12-07,2025,12,CARD,2655.35,0.012,31.8642
2720,133,2025-10-05,2025,10,UPI,4814.34,0.005,24.0717
2721,133,2025-12-19,2025,12,UPI,4612.08,0.005,23.0604
2722,133,2025-10-08,2025,10,CARD,4598.53,0.012,55.182359999999996
2723,133,2026-01-11,2026,1,CARD,3523.23,0.012,42.27876
2724,133,2025-11-29,2025,11,UPI,4480.37,0.005,22.40185
2725,133,2026-01-07,2026,1,UPI,2983.86,0.005,14.919300000000002
2726,133,2025-11-18,2025,11,UPI,4352.94,0.005,21.764699999999998
2727,133,2025-11-12,2025,11,UPI,3147.74,0.005,15.7387
2728,133,2025-11-29,2025,11,UPI,4680.82,0.005,23.4041
2729,134,2025-10-29,2025,10,UPI,3467.27,0.005,17.33635
2730,134,2025-12-03,2025,12,CARD,1543.94,0.012,18.52728
2731,134,2025-12-31,2025,12,UPI,4797.53,0.005,23.98765
2732,134,2025-10-21,2025,10,CARD,3983.78,0.012,47.80536
2733,134,2025-12-07,2025,12,CARD,1880.37,0.012,22.564439999999998
2734,134,2025-11-08,2025,11,UPI,114.63,0.005,0.5731499999999999
2735,134,2025-11-14,2025,11,UPI,2291.76,0.005,11.458800000000002
2736,134,2025-11-21,2025,11,CARD,3590.49,0.012,43.085879999999996
2737,134,2026-01-14,2026,1,CARD,1073.13,0.012,12.87756
2738,134,2025-10-09,2025,10,CARD,1684.12,0.012,20.20944
2739,135,2026-01-04,2026,1,UPI,3231.91,0.005,16.15955
